comment_id,comment_view,notified_at,updated_at,reason,parent_topic_id,created_at,ref_id,parent_comment_id
bBN1wiCRY7zb1gCtdjJm,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรมีคุณสมบัติที่เปิดกว้าง และมีอุดมการณ์ที่ชัดเจนว่าไม่ได้สนับสนุนรัฐประหาร,SVBo1xoP6wqVOYRaY51q,2025-07-02T10:20:23.720Z,C120,
bHFtpgqwCuOxJS0CAJws,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ต้องมาจากกระบวนการสรรหาที่โปร่งใส,i7nD4nBuvDJmmwAAfNuk,2025-07-02T10:20:23.720Z,C63,hSMmICGvQ48Gg1RdvsZE
bWRjIZZGV3aZFQyJyp5t,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรมีการกำหนดคุณสมบัติ เช่น คนที่เคยมีส่วนร่วมในการรัฐประหาร ไม่ให้สมัคร,mMeEpUAziHDhG50zT935,2025-07-02T10:20:23.720Z,C101,
bjLbbbz8NiSpr6oZy8xQ,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,concern ว่าซ้ำซ้อนกับ สสเขต: สสรมีสังกัดที่หลากหลาย และอิสระมากกว่า สสรตามเขตพื้นที่น่าจะ represent ปัญหาต่าง ๆ ได้ดีกว่า,2rIAoKtf0uRsbMDTZ6kE,2025-07-02T10:20:23.720Z,C124,65HbF76CoG7Fg9Qa1QQr
bo4yqBKzO9Krv5ZrkrVt,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรกำหนดให้หน้าที่ของ สสร. คือการทำให้ประชาชนมองเห็นว่าอำนาจอยู่ที่เขา,wXQy4GNSAVByO1QwIw31,2025-07-02T10:20:23.720Z,C263,
bp6pVunRjYAkmJpPWrN7,เห็นด้วย,2025-09-09T10:54:58.535Z,2025-09-09T10:54:58.535Z,ส่วนตัวอยากออกไปเป้นนักข่าวอีกครั้ง แต่ถ้ามีประวัติด้านคดีจะไม่สามารถทำบัตรนักข่าวได้ จึงต้องการสิทธิการลบประวัติ,BT8x8rmFStJjIMvPB10J,2025-09-09T10:54:58.535Z,,
cDrfaKp9bGKCyzw0jBeW,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรให้ภาคประชาสังคมมาตรวจสอบด้วย,UAUwl0DaojqWo5PD1hl8,2025-07-02T10:20:23.720Z,C177,9GW2UlwkVhabELr942Oy
cbyQk5FWYsvx2SaQWy8h,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ควรพิจารณากฎหมายเก่าที่บกพร่องมาพิจารณาใหม่ เช่น มาตรา 77,UiPSbzGwIdu94dj1WKN4,2025-07-02T10:20:23.720Z,C338,
cidObqDBUAO72iFeNmgF,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ต้องมีการออกแบบว่ากระบวนการเลือกคนเข้าไปใช้หลักการอะไร,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C238,
cz10EvoexTSz0P6rSvdY,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรมีการรณรงค์หาเสียงทั้งการเลือกตั้งและแบ่งเขตเพื่อให้เห็นประเด็น,tB7DEtiqE3Wvd4N16LQd,2025-07-02T10:20:23.720Z,C223,sYlguleSdRLFKo93gC25
d96m7Pok1pYdasZBMqo5,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,นำเสนอข้อมูลแบบ onboard / online เพิ่มความโปร่งใส ติดตาม และตรวจสอบ สสร.,peEZ4F0cByDfdVv4Mh5R,2025-07-02T10:20:23.720Z,C308,
dLQvhXSG7pigJ2FPtBD6,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ที่มีความเชี่ยวชาญในประสบการณ์ด้านการทำงานในด้านหนึ่ง ๆ ควรมีการกำหนดระยะเวลาของประสบการณ์ของงานที่ทำ เช่น มากกว่า x ปี,oRaHQAaxlJ5gKS85cssh,2025-07-02T10:20:23.720Z,C9,
dM6Yj9KfHjHTTJaAN6Gv,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เป็นการลิดรอนสิทธิสมาชิกพรรคการเมือง เพราะเขาก็มีสิทธิในการมีส่วนร่วมในการออกแบบ รธน.,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C145,weOxKzgOdsLZJOluVk6b
djiZldieS8RLaNqXntgQ,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,"รัฐธรรมนูญ ""การเมืองมาก่อนเรื่องเทคนิค""",ntBJAaqOZ6CVfzvCIdlt,2025-07-02T10:20:23.720Z,C189,
dkHkmMduxBExNKh9NWsq,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,มีข้อจำกัดเรื่องบางบทจะทำให้เกิดความขัดแย้ง เช่น หมวด 1-2,yhZRzAUfUTa7emEn5TrG,2025-07-02T10:20:23.720Z,C99,
dkxSFjNYPFvITluOqDBk,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,พอคนที่สมัครมาน้อย ทำให้ต้องผลักคนที่อาจจะแปล่งๆ ไปให้,eI7AwyqnfrU90ciZcB2J,2025-07-02T10:20:23.720Z,C259,
dyeZQ24Yl57HuJ79AKvM,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เพราะคนใน paradigm อาจจะมีประเด็นร่วมกัน มากกว่าเรื่องการแบ่งจังหวัด,PPDctBeP0CJft1MFeAC8,2025-07-02T10:20:23.720Z,C128,
e88n1iyxbifkqaQzSViI,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ยังเห็นด้วยเรื่อง province / ภาค เพราะจะได้เห็นปัญหาระดับภาค และการสื่อสารภายในภาค,PPDctBeP0CJft1MFeAC8,2025-07-02T10:20:23.720Z,C130,
eENfD0zhRzNJB0orUpBj,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เยาวชนก็ควรมีส่วนร่วมใน สสร,8vddQeCXJp9iuCwsqe7l,2025-07-02T10:20:23.720Z,C218,hlIA18qqDJTqmloRSuBh
eOtGNeUDzBIZ6oBdu2cQ,เห็นด้วย,2025-09-09T10:50:09.178Z,2025-09-09T10:50:09.178Z,เมื่อมีการเปลี่ยนแปลงกฎหมาย ก็ต้องการทราบว่าจะส่งผลต่อคดีหรือไม่,ZAdCNNsmsUjfqIH0m3Px,2025-09-09T10:50:09.178Z,,
ePDuNcgiuTDXx60fyeN9,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เข้าหาทางกลุ่มสังคมของกลุ่มเฉพาะต่าง ๆ เช่น สมาคมผู้พิการ เพื่อสร้างฐานเสียง,LKXzmA9tyTknWrjuwsup,2025-07-02T10:20:23.720Z,C117,
eSf3m5SObGFor51c7Xil,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เพื่อทำให้คนได้เริ่มเห็นว่ารัฐธรรมนูญเกี่ยวข้องกับชีวิตเขาอย่างไร,gVOKNIr5SqGSYt4UQGwz,2025-07-02T10:20:23.720Z,C296,OnrQqs4Ue6R9rjY9fuDR
eYYoZvhzFeMUzK9GEHUi,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่เห็นความยึดโยง หรือประเด็นที่แตกต่างของพื้นที่ (ยกเว้น จชต.),2rIAoKtf0uRsbMDTZ6kE,2025-07-02T10:20:23.720Z,C35,
ee8DZl1sECM8dDxb5FMW,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ประชาชนต้องรู้สึกเจ้าของ สสร.,nrEaDmep95iroWpISISA,2025-07-02T10:20:23.720Z,C18,
eqgbYLHOYTsRN9BODZjN,เห็นด้วย,2025-09-05T10:54:22.200Z,2025-09-05T10:54:22.200Z,ส่วนตัวประสบปัญหาการเข้าถึงความช่วยเหลือทางด้านกฎหมาย อยุ่ในเรือนจำไม่มีคนให้คำปรึกษา และติดต่อทนายยาก,ZAdCNNsmsUjfqIH0m3Px,2025-09-05T10:54:22.200Z,,
ezGtPQ5kNoPJcx6H2kek,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เพราะ กกต. ใช้มหาดไทยในการอำนวยการจัดการเลือกตั้ง ซึ่ง มท. อยู่ใต้อำนาจ รมว. (ฝ่ายการเมือง),f8RGpxZJ7dQCu4DY6KRj,2025-07-02T10:20:23.720Z,C25,
f4q28NEPd7R8OYSRfaiT,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ต้องมีการเปิดให้หาเสียงเพื่อให้ประชาชนรู้ว่าใครจะมาเป็นตัวแทน,beJZeFCKxnwomk2qQmnl,2025-07-02T10:20:23.720Z,C113,
f708ROcsCzqPhlfhQhqu,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สื่อไม่ควรเซนเซอร์ตัวเอง,UiN8egrbml9767vx9jT5,2025-07-02T10:20:23.720Z,C335,
f7cUnA0dNyJu72KnDJJT,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ภาษาที่ใช้ต้องง่าย ชาวบ้านเข้าใจง่าย และตัวฉบับรัฐธรรมนูญต้องไม่หนา,peEZ4F0cByDfdVv4Mh5R,2025-07-02T10:20:23.720Z,C311,
f9sh3fNd85v82B7IxaE8,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เขาอาจจะมองว่ากฎกติกาแวดล้อมอาจจะไม่เอื้อ ทำให้หลายคนไม่อยากลง,eI7AwyqnfrU90ciZcB2J,2025-07-02T10:20:23.720Z,C258,
fl4Eb7YfDvhqhYA6Axij,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ในต่างประเทศมีกลไกในการเลือกตั้งต่างออกไป เช่น เลือก 2 รอบ (ไม่ระบุว่าใครจะเป็นการจัดการเลือกตั้ง),f8RGpxZJ7dQCu4DY6KRj,2025-07-02T10:20:23.720Z,C24,ezGtPQ5kNoPJcx6H2kek
flmFIYHS7ad51KzVgfWL,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สามารถจัด debate หรือวิดีโอแนะนำตัว ไม่จำกัดแค่ข้อความบนกระดาษ,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C157,
fud8iLtm4qIS8CLgBPUL,เห็นด้วย,2026-02-27T11:07:14.756Z,2026-02-27T11:07:14.756Z,"โดยคาดหวังว่ารัฐธรรมนูญจะสามารถทำหน้าที่ในการขับเคลื่อนประเทศให้สามารถก้าวหน้าและมีอิสรภาพมา
กขึ้น",QIx0bqPEjthH7vViEhlP,2026-02-27T11:07:14.756Z,,
fvspmU772D2lrKKd4aAJ,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เห็นด้วยกับการเลือกตั้งทั้งหมด ควรมีการรับประกันความเชี่ยวชาญด้วย,tB7DEtiqE3Wvd4N16LQd,2025-07-02T10:20:23.720Z,C230,
fyJIHlB8MxjoxiBZqpCi,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ควรทำงานในลักษณะจิตอาสา ที่ได้รับการอำนวยความสะดวกจากรัฐ โดยไม่ต้องเดือดร้อนตัวเอง แต่ต้องไม่สร้างผลประโยชน์-อำนาจที่ล้นฟ้า,EjCnAXDaaJuBQLhHI42W,2025-07-02T10:20:23.720Z,C104,
gD9WOyAX6n8tvl6JNXQ1,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,มันต้องระบุในคุณสมบัติบางส่วน,XVmOnQaXkN0SrR4L2Cqf,2025-07-02T10:20:23.720Z,C133,
glK68E9Nwobhq6JqW31o,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อาจจะมีจดหมายข่าวส่ง หรือเปิดให้ภาคประชาสังคมมาทำแพลตฟอร์มเพิ่ม เพื่อให้ประชาชนได้รับรู้ตลอดกระบวนการ,peEZ4F0cByDfdVv4Mh5R,2025-07-02T10:20:23.720Z,C316,
hM62MJZR9QP0ybKrKBVc,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,คิดว่ายากในแง่ของความเป็นอิสระ,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C140,weOxKzgOdsLZJOluVk6b
hMF8l6EIiVvdcSAcviYN,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,คนที่สอบตก ก็ควรเข้ามามีส่วนร่วมในกระบวนการร่างด้วยได้ ไม่ใช่แค่คนที่ได้รับเลือกตั้ง,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C231,
hSMmICGvQ48Gg1RdvsZE,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ให้มีสัดส่วนของ สภาผู้แทนราษฎรด้วย,i7nD4nBuvDJmmwAAfNuk,2025-07-02T10:20:23.720Z,C66,
hYh8sN3Jcy1nCEGHaYiF,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรมองที่ความเชี่ยวชาญและประสบการณ์มากกว่า โดยไม่จำกัดเรื่องเพศ,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C232,rBQp47v74BLfMDUVhHem
hl79XPLJ1yQt8wrLVqYm,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ถ้าไม่มีหน้าที่นี้อาจจะทำให้รู้สึกไม่มีอำนาจและดึงคนเข้ามาไม่ได้,Qq1TpRiXFWMxooMqijVt,2025-07-02T10:20:23.720Z,C320,Z2Eq8i2xYT6I1Y5Gr6nd
hlIA18qqDJTqmloRSuBh,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรมองเรื่องประสบการณ์การทำงาน มากกว่าวุฒิการศึกษา,8vddQeCXJp9iuCwsqe7l,2025-07-02T10:20:23.720Z,C213,
hvQ0eTcqUJsmGB7sNbMz,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรมาเพื่อเป็นตัวแทนประชาชนจริงๆ ไม่ใช่มาเพื่อรับใช้กลุ่มการเมืองใด,VWv2kzIsYMLNk5oxEMFe,2025-07-02T10:20:23.720Z,C166,
hxyvkW5Z6qG4zs5EvvDw,เห็นด้วย,2025-09-05T10:31:56.867Z,2025-09-05T10:31:56.867Z,หากได้ประกอบอาชีพสุจริต ก็จะไม่ต้องกลับไปยุ่งเกี่ยวกับยาเสพติดอีก,BT8x8rmFStJjIMvPB10J,2025-09-05T10:31:56.867Z,,
iEQebMJL5nW2f4IVdjos,ไม่เห็นด้วย,2025-09-09T11:29:57.905Z,2025-09-09T11:29:57.905Z,คนที่สมัครเป็นสสร. ต้องไม่อยู่ภายใต้กลุ่มการเมือง,VWv2kzIsYMLNk5oxEMFe,2025-09-09T11:29:57.905Z,,
iRruuhXUNMCyatTNGXBM,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ความหลากหลายทางวิชาชีพ เพื่อที่จะนำเสนอความเห็นในแต่ละวิชาชีพในรัฐธรรมนูญ,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C235,
iuPxuFsvTAy9tnFpXrWe,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,จะได้ป้องกันคนที่อยากมีอยากได้เข้ามา และให้ได้คนที่มีจิตอาสา,wXQy4GNSAVByO1QwIw31,2025-07-02T10:20:23.720Z,C264,
iwU49QtAvTBGvCOj6qjh,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เพราะสะท้อนเสียงส่วนใหญ่ที่แท้จริง,WBp41ROA3KlO0ByzXmRS,2025-07-02T10:20:23.720Z,C70,
j9P3mof2VCh5JjGISHBH,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เช่น การใช้แอพที่คนใช้อยู่แล้ว เช่น แอพเป๋าตังค์ ทำกราฟฟิคง่ายๆ ที่ทำให้คนเข้าใจได้,peEZ4F0cByDfdVv4Mh5R,2025-07-02T10:20:23.720Z,C302,JepMcNblrAVmITXa0ed8
jKtwkjU2YTASF4dQhkuX,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เลือกตั้งอาจไม่ได้ตอบโจทย์สำหรับการได้ สสร. มาทำงานร่างรัฐธรรมนูญ ซึ่งต่างกับ สส. ที่เป็นตัวแทนจากพื้นที่,tB7DEtiqE3Wvd4N16LQd,2025-07-02T10:20:23.720Z,C227,
jSuP6a7wKw5U9xAdn6iV,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรจำกัดการทำงานของ กอ.รมน. ไม่ให้มาแทรกแซงการพูดคุยของ สสร.,rv1DxRCAh8vLRGYr7kfa,2025-07-02T10:20:23.720Z,C257,
jhiMhRMfgfxjo1pj7wx0,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ตัวแทนพื้นที่ กำหนดเงื่อนไขยาก และมักจะได้ข้าราชการท้องถิ่นเข้ามาทำ,2rIAoKtf0uRsbMDTZ6kE,2025-07-02T10:20:23.720Z,C125,65HbF76CoG7Fg9Qa1QQr
jjxiecMeUBFp1R2ErmDF,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,คดีอาญา เช่น ฆ่าคน ขายยาเสพติด,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C194,pvgzXQmEqXcLkAu72Asi
jwg2sALykwAAOfWxpXeh,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,หรืออาจต้องมีการผสมผสานแนวทางอื่นเข้าไป,Pl9XOn5DOwkr51BNH2hh,2025-07-02T10:20:23.720Z,C15,m13xLNSqMioA11nJLvLe
jzLYhOOcqiZWWJQ4aQOs,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ประชาชนควรได้รู้จักคณะผู้ช่วย สสร ด้วย,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C202,TNUxwghVznFGC9JfMygK
k17c5xWAz6Z3f5m15uJE,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ต้องรวบรวมความคิดเห็นที่หลากหลายเข้ามาไว้ด้วยกันได้,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C248,
k6jnOHGiv3LmZi9zFZr8,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อาจมีที่ปรึกษาที่เป็นผู้เชี่ยวชาญ นำความเห็นมาเรียบเรียงเป็นกฏหมาย,lRI4lhkiWzTKCOBsbL3p,2025-07-02T10:20:23.720Z,C122,
k9gAMnvzAt23SUX6W8MC,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ตอนให้ความเห็น มันไม่เห็นว่าแต่ละคนพูดอะไร ไม่มี accountabilityเสนอให้เปิดเผยความเห็นร่าง รธน.,C88gOdn5c8qXMV5MJ2h0,2025-07-02T10:20:23.720Z,C51,
kDKK4MxjoNhKTb3NLIo3,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,การร่างรัฐธรรมนุญควรเป็นเรื่องของพลเรือน,VWv2kzIsYMLNk5oxEMFe,2025-07-02T10:20:23.720Z,C165,7ylAbqOFz4Delu2OOW2k
kFHCktVfyUGdaxz77m8N,เห็นด้วย,2025-11-27T08:42:50.567Z,2025-11-27T08:42:50.567Z,โดยอยากให้การอบรมอาชีพในเรือนจำเป็นวิชาชีพที่หางานทำได้จริง,BT8x8rmFStJjIMvPB10J,2025-11-27T08:42:50.567Z,,p2RlM13RndVsKQjizGo4
kconqzsaLYkxvCa0wQVK,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรมี platform ให้คนได้รู้จักผู้สมัคร สสร,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C196,TNUxwghVznFGC9JfMygK
ke47wKFWTflAaeFFVpLR,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรเปิดกว้าง เพราะต้องให้คนรุ่นใหม่มีส่วนร่วมเพราะเค้าก็ต้องเป็นคนใช้งาน,pegZwJVtwSuC87fEl0UZ,2025-07-02T10:20:23.720Z,C250,
l22Uj108oRQt2jTjDFXG,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ยกเว้นคดีทางการเมือง,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C206,pvgzXQmEqXcLkAu72Asi
lEqa1lOmvnzl0w0RTtvk,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ผู้เชี่ยวชาญไม่ควรอยู่ใน สสร.,ntBJAaqOZ6CVfzvCIdlt,2025-07-02T10:20:23.720Z,C187,Dxx97EmKFLXfJRoEzH06
lJYs1RYMVPyFvkeLGkJu,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ชนชั้นใดเป็นคนร่างกฎหมายก็จะเป็นกฎหมายของชนชั้นนั้น ที่ผ่านมา รธน. ฉบับนี้ให้อำนาจศาล รธน. มากเกินไป,Qq1TpRiXFWMxooMqijVt,2025-07-02T10:20:23.720Z,C319,
lUwZ0gNcKYlniliBOvxl,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรเปิดให้มีการฟังเสียง offline และ ออนไลน์ เพื่อไม่ให้มีการ bomb คะแนนเสียงเพียงฝ่ายเดียว,ioBTEBAqB3GfzOzop0K3,2025-07-02T10:20:23.720Z,C4,AxjNgQeYOaAMea6LevWg
lfZDMysrlPl6Y06qb8kW,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,การเลือกตั้งอย่างเดียวอาจเป็นการจำกัดความหลากหลาย,F4KhD4lOYoeldMS4hYnG,2025-07-02T10:20:23.720Z,C28,
lfaod5nWmqvCtvObgQiv,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,กระบวนการในสร้างความโปร่งใสตรวจสอบได้ ต้องไม่ซับซ้อนมาก เพื่อให้ชาวบ้านเข้าใจได้,FTlX1sG1A34X6v4SF2KR,2025-07-02T10:20:23.720Z,C114,
m13xLNSqMioA11nJLvLe,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่จำเป็นต้องมีคณะทำงานผู้เชี่ยวชาญมาเขียนกฎหมายให้เป็นภาษายากๆ ชาวบ้านก็เขียนกฎหมายเองได้,Pl9XOn5DOwkr51BNH2hh,2025-07-02T10:20:23.720Z,C13,
m7KfXdIAPDlqZ1TZdk16,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,หรือต้องมีคล้ายๆ สภาเยาวชนที่เป็นคู่ขนานให้เด็กได้มีส่วนร่วมด้วย,pegZwJVtwSuC87fEl0UZ,2025-07-02T10:20:23.720Z,C254,
mHpLW6kOo1SODHE1XD06,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ต้องเปิดเผยข้อมูลของผู้สมัคร เพื่อให้เห็นความยึดโยงที่หลากหลายของสังคม ทั้งอาชีพ ภูมิลำเนา สถานะทางเศรษฐกิจและสังคม ฯลฯ,cwMYFZkBcDAT64xVGPYi,2025-07-02T10:20:23.720Z,C90,
mIMHq9WZodoKz8FKkuoD,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เหมือนเป็น Curator เพื่อเป็นการการันตีว่ากระบวนการมันจะเดินต่อไปได้,hHM0HVjqwKVeG9AWTAZF,2025-07-02T10:20:23.720Z,C282,nwAHKB5cLzw3drCmB3nu
mKWBILMBWKO3fWtvDwfc,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เป็นคณะกรรมการอิสระที่ถูกจัดตั้งเป็นส่วนหนึ่งในโครงสร้างของ สสร. ไปเลย,mb426CKotDswSd9rgWPp,2025-07-02T10:20:23.720Z,C86,SE7yeHN4v2NmRIFtmmwC
mNFVAuXIM2S5wXCPhGJc,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อยากให้มีการจัดสรรงบประมาณสำหรับให้ภาคประชาสังคมทำกิจกรรมร่วมจับตา,peEZ4F0cByDfdVv4Mh5R,2025-07-02T10:20:23.720Z,C315,TxUjqxhs0xmmRyIfrrCX
mR3IlNPXnVtG4Z60ZWk8,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่ควรเต็มไปด้วยผู้เชี่ยวชาญ,Qq1TpRiXFWMxooMqijVt,2025-07-02T10:20:23.720Z,C324,
n89CAbiijiZpmjn40vDU,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เป็นได้ แต่อาจต้องมีการเว้นวรรคช่วงระยะเวลา เช่น 5-10 ปี,4FVZ0ewHQ4KGRiPBoGm1,2025-07-02T10:20:23.720Z,C83,
nhw8ENbboeq4Z5asf0F0,เห็นด้วย,2026-02-27T11:25:48.067Z,2026-02-27T11:25:48.067Z,เป็นรากฐานที่สำคัญในการขับเคลื่อนนโยบายต่าง ๆ เพื่อพัฒนาประเทศ,ee9QQZxV5iESX66emeXE,2026-02-27T11:25:48.067Z,,
nl3g54bWs3AUMvKBETSK,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ไม่ต้องเว้นวรรคก็ได้ แค่ต้องลาออก ณ วันที่สมัคร,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C152,weOxKzgOdsLZJOluVk6b
noZbJ6UJJ68qzVbef1k5,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรทำให้คนที่เคยทำให้ประชาธิปไตยในไทยพัง ต้องถูกกันออกไป,XVmOnQaXkN0SrR4L2Cqf,2025-07-02T10:20:23.720Z,C131,
npIQufnieXkPQP9ZfKKX,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,การผูกขาดของธุรกิจบางส่วนทำให้สินค้าและบริการบางอย่างมีราคาสูงและไม่ได้มาตรฐาน และยังทำให้เกิดปัญหาสิ่งแวดล้อม,NKpuHPFOMLsCgTwgcHX9,2025-07-02T10:20:23.720Z,C341,
